scenario_provider,scenario,scenario_type,scenario_geography,sector,technology,technology_type,price_unit,price_indicator,scenario_price,fuel_price,pathway_unit,scenario_pathway,scenario_capacity_factor,scenario_year,country_iso2_list,gap_filled_columns,fuel_for_price,lifetime_years,efficiency_decimal,capacity_additions_mw_per_yr,om_cost_usd_per_mw_per_yr,capital_cost_usd_per_mw,carbon_price_usd_per_tco2
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap,carbontech,USD/MWh,,47.321199081882,10.67724,MWh/yr,26217.41450144961,0.7852212631571612,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,40.0,0.399317,105.4152752490128,137829.6,2372972.129416361,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,1.5924629493207,0.5333340501805073,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,0.895263157894737,0.0812303693274126,82415.856,12273316.104,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,26215.822038500304,0.7852365638810318,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,0.955263157894737,105.3340448796854,71781.55200000001,6646440.000000001,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap,carbontech,USD/MWh,,47.321199081882,11.539937612485696,MWh/yr,17217.83016371538,0.6152726962570936,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.45,539.240385952814,45554.7,2134702.4,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,6.4863293140381,1.5839424897074195e-06,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,120.0,1.058343914218326,0.2808595884267,86634.028350213,10657012.670000011,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,17211.34383440135,0.6155045695547443,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,120.0,1.3316282933625387,538.959526364388,71781.55200000001,5010086.472,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,188609.2416202089,0.3574928051295038,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.1665055,8965.923738998448,14710.31411423916,432250.0,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap - w/ CCS,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,2.9680967528825004,0.3066060240853403,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.51736842105263,0.1516683518705,58156.350000000006,6573329.159999999,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap - w/o CCS,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,188606.273523456,0.3574936059347307,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.5157894736842117,8965.772070646579,42204.894,3268386.8699999996,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,HydroCap,greentech,USD/MWh,,47.321199081882,0.0,MWh/yr,297005.6382411615,0.5022753715532936,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",capital_cost_usd_per_mw,Hydro,135.0,1.0,11326.794958059789,227640.57,3086549.5999999996,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,NuclearCap,greentech,USD/MWh,,47.321199081882,0.0,MWh/yr,11036.61076248663,0.841099460182536,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Nuclear,120.0,1.0,279.9411839192179,654351.444593637,12651830.862000002,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,OilCap,carbontech,USD/MWh,,47.321199081882,53.06364,MWh/yr,106757.668302462,0.3253498573214282,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.913724,4354.013023367772,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,OilCap - w/o CCS,carbontech,USD/MWh,,47.321199081882,19.22681698362507,MWh/yr,106757.668302462,0.3253498573214282,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.913724,4354.013023367772,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,SolarCap - CSP,greentech,USD/MWh,,47.321199081882,0.0,MWh/yr,3714.205406351152,0.4635206454650088,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.0,566.7916119727953,399118.7219999999,8752199.535637949,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,SolarCap - PV,greentech,USD/MWh,,47.321199081882,0.0,MWh/yr,56419.98857096103,0.2412797072125514,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.0,7402.259326564609,142436.53242,2134714.868724264,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,WindCap,greentech,USD/MWh,,47.321199081882,0.0,MWh/yr,124113.9872821648,0.4447937423910771,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",capital_cost_usd_per_mw,Wind,90.0,1.0,13557.95541331636,84563.574318745,1485821.3474566,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,WindCap - Offshore,greentech,USD/MWh,,47.321199081882,0.0,MWh/yr,242.99999999999991,0.2104941278162994,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,90.0,1.0,6.4097458722419,168686.6472,8164904.13452485,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,WindCap - Onshore,greentech,USD/MWh,,47.321199081882,0.0,MWh/yr,123870.9872821648,0.4452533722656014,2040,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,90.0,1.0,13551.54566744412,84343.3236,3044810.68154616,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap,carbontech,USD/MWh,,45.94542468528612,11.1375,MWh/yr,21387.472458250577,0.7931131337416149,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,40.0,0.399317,59.5441514348138,134258.4,2276385.1999999997,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,1.6732259842074,0.8000000000000427,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,0.903157894736841,0.0812303693274126,82415.856,12273316.104,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,21385.7992322664,0.79311259491286,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,0.9631578947368408,59.462921065486405,71781.55200000001,6646440.000000001,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap,carbontech,USD/MWh,,45.94542468528612,11.732094918608722,MWh/yr,17423.39250667083,0.6514765501687988,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.46,437.3203655354499,44597.3,2126845.15,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,6.9523494122734,1.4777698866231413e-06,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,120.0,1.0651964342608262,0.2808595884267,86634.245567525,10657012.670000011,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,17416.440157258563,0.6517366080391674,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,120.0,1.341649051548935,437.03950594702303,71781.55200000001,5010086.472,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,194900.2324355921,0.356234868625696,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.1665055,520.0985899383641,14688.241851834497,435277.35,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap - w/ CCS,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,3.1199657048193,1.0976587111059038e-06,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.528421052631578,0.1516683518705,58156.350000000006,6573329.159999999,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap - w/o CCS,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,194897.1124698865,0.3562405713122802,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.5394736842105263,519.9469215864927,42204.894,3268386.8699999996,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,HydroCap,greentech,USD/MWh,,45.94542468528612,0.0,MWh/yr,313969.800567444,0.5018649392921173,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",capital_cost_usd_per_mw,Hydro,135.0,1.0,11326.794958059789,227640.57,3078172.6,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,NuclearCap,greentech,USD/MWh,,45.94542468528612,0.0,MWh/yr,10839.81936459984,0.8422487540822835,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Nuclear,120.0,1.0,333.5089058876207,650743.801383678,12651830.862000002,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,OilCap,carbontech,USD/MWh,,45.94542468528612,58.744800000000005,MWh/yr,106713.88158118124,0.3245032460044813,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.911925,3219.6025389665515,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,OilCap - w/o CCS,carbontech,USD/MWh,,45.94542468528612,19.748843710816253,MWh/yr,106713.88158118124,0.3245032460044813,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.911925,3219.6025389665515,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,SolarCap - CSP,greentech,USD/MWh,,45.94542468528612,0.0,MWh/yr,5795.9650964401635,0.4671260862510621,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.0,689.396697936205,399118.7219999999,8226104.9698512,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,SolarCap - PV,greentech,USD/MWh,,45.94542468528612,0.0,MWh/yr,81918.26255256879,0.2354853791901027,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.0,9802.56304363442,142436.53242,1975312.465424051,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,WindCap,greentech,USD/MWh,,45.94542468528612,0.0,MWh/yr,169818.7470037822,0.4415640826920725,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",capital_cost_usd_per_mw,Wind,90.0,1.0,14938.11091544794,84506.8162020556,1460999.3681525418,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,WindCap - Offshore,greentech,USD/MWh,,45.94542468528612,0.0,MWh/yr,242.99999999999991,0.2104941278162994,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,90.0,1.0,6.409743900054901,168686.6472,7708631.233812001,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,WindCap - Onshore,greentech,USD/MWh,,45.94542468528612,0.0,MWh/yr,169575.74700378216,0.4418952031501978,2045,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,90.0,1.0,14931.701171547891,84343.3236,2914977.372988475,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap,carbontech,USD/MWh,,43.72816270988172,6.987769967733699,MWh/yr,17315.079453906856,0.7932315486205336,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,40.0,0.399317,438.8613972679496,130687.1,2231744.8,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,1.7374866646963,0.8000000000000107,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,0.911052631578948,0.0812303693274126,82415.856,12273316.104,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,17313.341967242224,0.7932308693701553,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,0.971052631578948,438.7801668986218,71781.55200000001,6646440.000000001,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap,carbontech,USD/MWh,,43.72816270988172,11.916262534632192,MWh/yr,17089.61919410131,0.6767558428767798,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.46,152.65492702031293,43639.899999999994,2118987.85,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,7.3509575257303,1.3976373236790034e-06,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,120.0,1.072048864610178,0.2808595884267,86634.4095098172,10657012.670000011,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,17082.26823657557,0.6770470684396509,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,120.0,1.35081182841367,152.37406743188612,71781.55200000001,5010086.472,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,157676.65596556,0.4517596181821428,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.1665055,1340.644892712858,14656.766838995703,447388.95,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap - w/ CCS,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,3.2408031920469997,1.0567311037741378e-06,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.5394736842105263,0.1516683518705,58156.350000000006,6573329.159999999,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,GasCap - w/o CCS,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,157673.41516236792,0.4517689035812476,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.563157894736841,1340.4932243609876,42204.894,3268386.8699999996,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,HydroCap,greentech,USD/MWh,,43.72816270988172,0.0,MWh/yr,328668.1300224111,0.5015435849677785,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",capital_cost_usd_per_mw,Hydro,135.0,1.0,11326.794958059789,227640.57,3069795.5,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,NuclearCap,greentech,USD/MWh,,43.72816270988172,0.0,MWh/yr,10939.333371805087,0.8434303203886683,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Nuclear,120.0,1.0,505.82636830843177,646265.45917449,12651830.862000002,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,OilCap,carbontech,USD/MWh,,43.72816270988172,64.52496000000001,MWh/yr,101006.98940222652,0.3233356113653916,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.910125,770.1914194243207,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,OilCap - w/o CCS,carbontech,USD/MWh,,43.72816270988172,20.284890615325764,MWh/yr,101006.98940222652,0.3233356113653916,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI","efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.910125,770.1914194243207,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,R10LATIN_AM,Power,SolarCap - CSP,greentech,USD/MWh,,43.72816270988172,0.0,MWh/yr,8065.1443579508195,0.469802215072399,2050,"AG,AR,AW,BB,BO,BR,BS,BZ,CL,CO,CR,CU,CW,DO,EC,GD,GF,GP,GT,GY,HN,HT,JM,KN,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,SX,TT,UY,VC,VE,VI",,Gas,75.0,1.0,850.139419786963,399118.7219999999,7815830.06469021,
