scenario_provider,scenario,total_records,technology_count,technologies_included,records_with_gapfilling,records_without_gapfilling,gapfill_percentage,costs_gapfilled_count,costs_gapfilled_percentage,efficiency_lifetime_gapfilled_count,efficiency_lifetime_gapfilled_percentage,fuel_price_gapfilled_count,fuel_price_gapfilled_percentage,scenario_price_gapfilled_count,scenario_price_gapfilled_percentage,unique_gapfill_patterns,most_common_gapfill_pattern,technologies_with_positive_ebitda,total_technologies_in_scenario,technologies_with_positive_ebitda_percentage,unique_countries,year_range_start,year_range_end,scenario_type,scenario_geography
COFFEE 1.1,EN_NPi2020_400_lowBECCS,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_400f,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_500,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_500f,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_600,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_600_COV,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,12,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_600f,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_600f_COV,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,12,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_700,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_700f,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_800,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_800f,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_900,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2020_900f,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2100,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",12,17,70.59,209,2025,2050,target,BRA
COFFEE 1.1,EN_NPi2100_COV,2040,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",2040,0,100.0,2040,100.0,2040,100.0,1440,70.59,2040,100.0,12,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",12,17,70.59,209,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,20% abatement (FF&I),180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,15,0.0,1,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,50% abatement (FF&I),180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,15,0.0,1,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,BL,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",192,0,100.0,192,100.0,192,100.0,144,75.0,192,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,16,0.0,1,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,Core baseline,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,15,0.0,1,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,High CO2 price,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,15,0.0,1,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,Low CO2 price,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,15,0.0,1,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,OR,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",192,0,100.0,192,100.0,192,100.0,144,75.0,192,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,16,0.0,1,2025,2050,target,BRA
COPPE_MSB-Brazil 2.0,Policy baseline,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,15,0.0,1,2025,2050,target,BRA
DDPP Energy 1.0,BAU,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,144,100.0,144,100.0,96,66.67,144,100.0,3,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,12,0.0,1,2025,2050,target,IDN
DDPP Energy 1.0,CO_BAU,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,144,100.0,144,100.0,96,66.67,144,100.0,3,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,12,0.0,1,2025,2050,target,IDN
DDPP Energy 1.0,CO_Baseline,132,11,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",132,0,100.0,116,87.88,84,63.64,96,72.73,132,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",11,11,100.0,1,2025,2050,target,IDN
DDPP Energy 1.0,CO_LowCarbon,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",180,0,100.0,180,100.0,180,100.0,132,73.33,180,100.0,3,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,15,0.0,1,2025,2050,target,IDN
DNE21+ V.14 (national),CD-LINKS_INDC2030_high_V3,120,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",120,0,100.0,120,100.0,120,100.0,96,80.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.14 (national),CD-LINKS_INDC2030_low_V3,120,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",120,0,100.0,120,100.0,120,100.0,96,80.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.14 (national),CD-LINKS_NPi2020_high_V3,120,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",120,0,100.0,120,100.0,120,100.0,96,80.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.14 (national),CD-LINKS_NPi2020_low_V3,120,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",120,0,100.0,120,100.0,120,100.0,96,80.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.14 (national),CD-LINKS_NPi_V3,120,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",120,0,100.0,120,100.0,120,100.0,96,80.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.14 (national),CD-LINKS_NoPOL_V3,120,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",120,0,100.0,120,100.0,120,100.0,96,80.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.15,EN_NP_2025_-752050,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.15,EN_NP_2025_-802050,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.15,EN_NP_2025_-902050,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.15,EN_NP_BL,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.15,EN_NP_CurPol,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21+ V.15,EN_NP_UNDC,180,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",180,0,100.0,180,100.0,180,100.0,144,80.0,180,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,15,0.0,1,2025,2050,target,JPN
DNE21-Japan 1.3,EMF35JMIP_16by30+80by50_Def,60,10,"BiomassCap, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",60,0,100.0,60,100.0,60,100.0,48,80.0,60,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,10,0.0,1,2030,2050,target,JPN
DNE21-Japan 1.3,EMF35JMIP_26by30+100by50_Def,60,10,"BiomassCap, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",60,0,100.0,60,100.0,60,100.0,48,80.0,60,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,10,0.0,1,2030,2050,target,JPN
DNE21-Japan 1.3,EMF35JMIP_26by30+70by50_Def,60,10,"BiomassCap, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",60,0,100.0,60,100.0,60,100.0,48,80.0,60,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,10,0.0,1,2030,2050,target,JPN
DNE21-Japan 1.3,EMF35JMIP_26by30+80by50_Def,60,10,"BiomassCap, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",60,0,100.0,60,100.0,60,100.0,48,80.0,60,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,10,0.0,1,2030,2050,target,JPN
DNE21-Japan 1.3,EMF35JMIP_26by30+80by50_HiImportCost,60,10,"BiomassCap, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",60,0,100.0,60,100.0,60,100.0,48,80.0,60,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,10,0.0,1,2030,2050,target,JPN
