Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|N2O|Energy,kt N2O/yr,307.045875,227.6458615,132.1055,100.2985575,68.759914,52.6682644,35.9506599,35.7923477,35.4784161,,33.9598555,,31.9852011,,28.3372291,,20.7112878
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|N2O|Industrial Processes,kt N2O/yr,354.1380002,204.3402124,90.9031401,32.7299652,15.0497402,14.6011351,14.125144,13.2581113,12.4021451,,11.0376789,,10.064806,,9.3582477,,8.8415292
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|N2O|Waste,kt N2O/yr,113.6476835,107.7875334,109.4337584,110.9099196,111.9054755,112.5488063,112.8719866,113.4016233,113.6500019,,113.2683316,,111.6715724,,108.9050793,,105.136808
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3,Mt NH3/yr,13.5175726,13.513047,13.5184329,10.5323652,9.9910672,9.6286655,9.2834339,9.080131,8.8853306,,8.5451838,,8.1337619,,7.6538665,,6.8044523
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|AFOLU,Mt NH3/yr,13.1213,13.1833,13.2705,10.3466,9.8421,9.4993,9.1643,8.9621,8.7685,,8.4298,,8.0198,,7.5414,,6.6934
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|Energy,Mt NH3/yr,0.2880826,0.221327,0.1392729,0.0771052,0.0403072,0.0207055,0.0104739,0.009911,0.0092406,,0.0088738,,0.0085319,,0.0081265,,0.0077823
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|Energy|Demand|Industry,Mt NH3/yr,0.0027437,0.0025725,0.0020281,0.001114,0.0005987,0.0004998,0.0004216,0.0004194,0.0004159,,0.0003359,,0.0003105,,0.0002633,,0.0002005
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|Energy|Demand|Residential and Commercial,Mt NH3/yr,0.0297474,0.0260426,0.0159406,0.0092584,0.004382,0.0022153,0.0017289,0.0016334,0.001422,,0.001082,,0.0008312,,0.0006987,,0.0006502
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|Energy|Demand|Transportation,Mt NH3/yr,0.22978,0.1759879,0.1175538,0.0666164,0.0353041,0.017984,0.0083212,0.0078568,0.0074021,,0.0074557,,0.0073901,,0.0071644,,0.0069317
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|Energy|Supply,Mt NH3/yr,0.0258115,0.0167238,0.0037504,0.0001165,0.0000224,0.0000065,0.0000023,0.0000015,0.0000007,,0.0000001,,0,,0,,0
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|Other,Mt NH3/yr,0.10819,0.10842,0.10866,0.10866,0.10866,0.10866,0.10866,0.10812,0.10759,,0.10651,,0.10543,,0.10434,,0.10327
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NH3|Waste,Mt NH3/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx,Mt NO2/yr,25.5409383,20.8276789,14.4004172,9.7546496,7.0896574,5.7540945,4.9277729,5.0900269,5.2418944,,5.5831307,,5.5921669,,5.6161069,,5.4893499
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|AFOLU,Mt NO2/yr,3.137439,3.139029,3.149517,3.141014,3.132009,3.20075,3.269388,3.476731,3.684076,,4.08762,,4.145168,,4.216025,,4.135399
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|Energy,Mt NO2/yr,22.2864593,17.5838389,11.1583162,6.5311396,3.8852404,2.4890405,1.6021859,1.5631839,1.5137904,,1.4608847,,1.4198029,,1.3787629,,1.3372469
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|Energy|Demand|Industry,Mt NO2/yr,3.8427127,3.7171618,2.9096703,2.0840488,1.4199217,1.0540661,0.6719901,0.6729464,0.6813429,,0.652057,,0.6433087,,0.6303545,,0.6142287
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|Energy|Demand|Residential and Commercial,Mt NO2/yr,1.6988379,1.5021465,1.1883809,0.745465,0.3490969,0.2043626,0.1397714,0.1348287,0.1174735,,0.090201,,0.0662522,,0.0588742,,0.0558733
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|Energy|Demand|Transportation,Mt NO2/yr,11.5767582,8.804642,5.7606845,3.4451938,1.9709263,1.1369221,0.7263974,0.6959555,0.6607381,,0.6711487,,0.6677299,,0.6492132,,0.6295187
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|Energy|Supply,Mt NO2/yr,5.1681506,3.5598886,1.2995805,0.2564321,0.1452953,0.0936896,0.0640273,0.0594532,0.0542358,,0.0474782,,0.0425122,,0.0403209,,0.0376261
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|Other,Mt NO2/yr,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,,0.00009,,0.00009,,0.00009,,0.00009
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|NOx|Waste,Mt NO2/yr,0.11695,0.104721,0.092494,0.082406,0.072318,0.064214,0.056109,0.050022,0.043938,,0.034536,,0.027106,,0.021229,,0.016614
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC,Mt OC/yr,3.6419621,3.5141119,3.318631,3.2044963,3.125518,3.1516158,3.2070231,3.4040201,3.6006166,,3.8918068,,3.9833128,,3.9896589,,3.9325375
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|AFOLU,Mt OC/yr,2.989741,2.992032,3.003523,3.007314,3.010906,3.086447,3.161989,3.36284,3.563493,,3.860017,,3.955057,,3.96505,,3.910799
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|Energy,Mt OC/yr,0.5975001,0.4748599,0.275389,0.1630273,0.086022,0.0406648,0.0246151,0.0236771,0.0225366,,0.0213788,,0.0208198,,0.0193839,,0.0180205
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|Energy|Demand|Industry,Mt OC/yr,0.0052946,0.0053308,0.0045025,0.0032894,0.0021611,0.0012759,0.000349,0.0003523,0.0003516,,0.0003028,,0.0002781,,0.0002532,,0.0002113
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|Energy|Demand|Residential and Commercial,Mt OC/yr,0.3700148,0.2908732,0.1467891,0.0834865,0.0376134,0.0102653,0.0032485,0.0033052,0.0032015,,0.0022012,,0.0020714,,0.0014332,,0.0009066
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|Energy|Demand|Transportation,Mt OC/yr,0.2126483,0.1702394,0.1186614,0.0722841,0.0424751,0.0254346,0.017359,0.0164939,0.0155952,,0.0157621,,0.0156472,,0.0151876,,0.0147004
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|Energy|Supply,Mt OC/yr,0.0095424,0.0084165,0.005436,0.0039676,0.0037724,0.0036891,0.0036588,0.0035257,0.0033882,,0.0031127,,0.0028234,,0.0025099,,0.0022024
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|Other,Mt OC/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|OC|Waste,Mt OC/yr,0.054721,0.04722,0.039719,0.034155,0.02859,0.024504,0.020419,0.017503,0.014587,,0.010411,,0.007436,,0.005225,,0.003718
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|PFC,kt CF4-equiv/yr,1.944468,1.68948,1.716185,1.742891,1.769595,1.796302,1.823007,1.587176,1.351346,,1.075271,,0.865723,,0.671061,,0.537961
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|SF6,kt SF6/yr,1.887174,1.864534,1.630703,1.396873,1.163044,0.929214,0.695385,0.651032,0.606681,,0.543738,,0.477941,,0.403849,,0.330181
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|Sulfur,Mt SO2/yr,11.73133694,8.420504501,5.287649665,4.006039969,3.400621224,3.077954733,2.7532101,2.6646381,2.594928,,2.4079337,,2.2313488,,2.0498208,,1.8783982
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC,Mt VOC/yr,23.1299391,21.4394798,19.2105456,17.1083362,15.7059416,15.1181413,14.9151254,15.1951144,15.4727747,,15.7963295,,15.5435436,,15.014823,,14.2957211
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|AFOLU,Mt VOC/yr,4.591626,4.631395,4.677261,4.690038,4.702816,4.930736,5.158656,5.769005,6.379555,,7.29132,,7.612337,,7.640015,,7.47237
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|Energy,Mt VOC/yr,10.4058581,8.7188048,6.4871776,4.4327602,3.0781666,2.3189383,1.9444834,1.8651684,1.7833237,,1.6884765,,1.6014766,,1.525766,,1.4486331
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|Energy|Demand|Industry,Mt VOC/yr,0.2288386,0.2211812,0.1835832,0.159762,0.1388719,0.1251775,0.1107331,0.1098704,0.1099971,,0.1067435,,0.1058174,,0.1040876,,0.102012
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|Energy|Demand|Residential and Commercial,Mt VOC/yr,1.2732041,0.9808872,0.6282145,0.373674,0.1693313,0.0485855,0.0164317,0.0161122,0.0146362,,0.0106767,,0.0086137,,0.006973,,0.0058223
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|Energy|Demand|Transportation,Mt VOC/yr,4.809499,3.7678236,2.5437966,1.5928067,0.9783086,0.6229083,0.4684376,0.4407798,0.4148487,,0.4165575,,0.4122571,,0.399237,,0.3853772
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|Energy|Supply,Mt VOC/yr,4.0943164,3.7489129,3.1315832,2.3065175,1.7916548,1.5222668,1.3488809,1.2984062,1.2438418,,1.1544989,,1.0747884,,1.0154685,,0.9554216
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|Other,Mt VOC/yr,7.41422,7.41744,7.42066,7.4034,7.38613,7.36886,7.3516,7.13367,6.91574,,6.47989,,6.04404,,5.60819,,5.17234
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Emissions|VOC|Waste,Mt VOC/yr,0.718235,0.67184,0.625447,0.582138,0.538829,0.499607,0.460386,0.427271,0.394156,,0.336643,,0.28569,,0.240852,,0.202378
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Residential and Commercial|Floor Space,billion m2,76.8725,81.3893,84.7578,87.8837,90.5937,92.9596,95.0674,97.0381,98.9973,,103.0554,,107.2773,,111.607,,116.229
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Aviation,billion vkm/yr,17.40117922,18.45789242,17.34513888,16.5810617,16.28961271,16.21237746,16.33631759,15.72858933,15.10903908,,15.65896029,,16.01068216,,15.88592442,,15.85281562
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Freight,billion tkm/yr,45689.59133,43643.85577,41849.42959,41278.12269,40727.82998,40730.24757,42036.26001,41773.3879,40397.62945,,42190.73195,,42450.31767,,42531.43476,,42200.20331
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Freight|International Shipping,billion tkm/yr,34251.28785,31973.27128,30000.54535,29420.11689,28985.75285,28693.26426,29496.64772,28818.69138,27124.80937,,28533.45771,,28462.09548,,28175.01278,,27414.08504
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Freight|Navigation,billion tkm/yr,1833.465722,1847.232777,1714.562178,1652.531287,1580.832232,1630.533723,1742.92023,1785.243268,1783.973627,,1850.255824,,1886.787417,,1844.473965,,1795.243061
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Freight|Railways,billion tkm/yr,3426.738851,3841.649504,4164.68672,4367.26252,4368.051803,4680.050226,5061.964701,5368.593936,5646.598501,,6001.949353,,6236.038198,,6473.949335,,6776.083541
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Freight|Road,billion tkm/yr,6178.098913,5981.702214,5969.635337,5838.211996,5793.193086,5726.399361,5734.72736,5800.859314,5842.247949,,5805.06907,,5865.396572,,6037.998672,,6214.791667
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Navigation,billion vkm/yr,1.833465722,1.847232777,1.714562178,1.652531287,1.580832232,1.630533723,1.74292023,1.785243268,1.783973627,,1.850255824,,1.886787417,,1.844473965,,1.795243061
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Passenger,billion pkm/yr,21436.08245,22235.28235,22024.43414,22194.20111,22108.47697,22115.11492,22517.88829,22928.23632,23304.08143,,23558.39349,,23805.47149,,24286.19811,,24519.95787
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Passenger|Aviation,billion pkm/yr,3158.201669,3343.015732,3235.853262,3182.852347,3165.110973,3187.109467,3275.506984,3189.831936,3071.456201,,3207.682849,,3273.828244,,3253.08362,,3233.897012
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Passenger|Bicycling and Walking,billion pkm/yr,381.1448412,427.3633966,422.1917125,433.375995,453.4471455,492.465757,545.6954681,618.8880967,687.4327098,,802.0998545,,943.4779139,,1133.108772,,1354.57337
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Passenger|Railways,billion pkm/yr,852.56391,950.8353172,974.5567713,1019.187735,1087.578614,1206.8434,1358.237377,1486.098235,1611.678366,,1808.665063,,2017.784396,,2243.528134,,2500.972304
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Passenger|Road,billion pkm/yr,17044.17203,17514.06791,17391.8324,17558.78504,17402.34023,17228.6963,17338.44846,17633.41806,17933.51415,,17739.94572,,17570.38094,,17656.47759,,17430.51519
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Passenger|Road|Bus,billion pkm/yr,1896.847516,2183.937111,2247.294968,2346.080154,2375.841245,2447.370222,2550.14155,2715.089586,2848.040664,,2921.195295,,2949.158555,,2991.617527,,2951.163803
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Passenger|Road|LDV,billion pkm/yr,15147.32451,15330.1308,15144.53743,15212.70488,15026.49899,14781.32607,14788.30691,14918.32847,15085.47349,,14818.75042,,14621.22238,,14664.86006,,14479.35138
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Rail,billion vkm/yr,9.724818301,10.98747959,11.75053234,12.58905277,13.43696737,14.93931547,16.73136425,18.30360787,19.88084015,,22.03546543,,24.06288449,,26.37185233,,28.98637842
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Energy Service|Transportation|Road,billion vkm/yr,11241.47411,11284.34897,11104.9198,11045.21181,10843.50368,10644.81906,10633.37914,10722.95218,10832.0292,,10659.45925,,10556.7044,,10614.02205,,10522.44217
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Fertilizer Use|Nitrogen,Tg N/yr,63.9126,66.8776,69.8392,67.4206,68.8499,70.1827,71.3446,72.9552,74.0396,,76.7216,,80.3323,,81.3122,,80.6077
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy,EJ/yr,152.0348877,144.9011998,125.0470331,110.1524179,98.8160436,94.2066698,92.3703182,89.4109087,88.3645293,,83.1589289,,81.7748624,,80.9741451,,79.4148295
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Electricity,EJ/yr,32.9935029,35.5883562,38.6572151,43.6418408,48.9476507,50.6366435,50.2023659,48.4424125,48.0766154,,46.9309981,,48.0663534,,49.1605097,,49.0316876
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Gases,EJ/yr,30.9863997,28.6314318,22.3530703,15.577895,8.7351905,7.0574151,6.8880023,6.9607904,6.6889496,,5.0759427,,4.1227762,,3.7087378,,3.0234423
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Heat,EJ/yr,2.9731287,3.0985281,2.8938228,3.0182688,3.3761307,3.7642723,4.1394543,4.414009,4.9369909,,4.7354968,,4.72828,,4.8780536,,4.8220379
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Hydrogen,EJ/yr,0.1878116,0.8530112,1.8485113,3.7886678,5.6986671,5.9934418,6.1371192,6.0231602,5.9504825,,5.5418983,,5.3465392,,5.1323461,,5.331655
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry,EJ/yr,51.2957768,51.2140029,43.3700999,38.9705024,35.9165728,35.7409969,35.1480035,34.1257941,33.2734994,,29.07832,,26.2463057,,23.7977292,,21.4348118
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Cement,EJ/yr,3.1841882,2.3769125,1.9637027,1.7469655,1.589516,1.3764617,1.3795253,1.3501201,1.2584854,,0.9812293,,0.8476695,,0.7320374,,0.7240607
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Cement|Electricity,EJ/yr,0.5105663,0.4129551,0.4021175,0.3785622,0.3329012,0.275143,0.2860916,0.2801065,0.2475923,,0.2022376,,0.1715018,,0.1563453,,0.1440587
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Cement|Gases,EJ/yr,1.0635087,0.7659042,0.6205396,0.4342565,0.2554293,0.1886855,0.1857057,0.2293019,0.2203527,,0.1519463,,0.1204939,,0.0989329,,0.0862916
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Cement|Hydrogen,EJ/yr,0.0108019,0.0410722,0.1280815,0.1970349,0.2421661,0.2061671,0.2729286,0.2599543,0.202643,,0.172291,,0.13111,,0.1205896,,0.1261938
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Cement|Liquids,EJ/yr,0.2055785,0.1886326,0.27787,0.2773611,0.2218817,0.1917279,0.2295726,0.3025549,0.3035971,,0.258362,,0.232294,,0.203874,,0.2682771
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Cement|Solids,EJ/yr,1.3937332,0.9683485,0.5350942,0.459751,0.5371379,0.514738,0.4052268,0.2782027,0.2843004,,0.1963924,,0.1922697,,0.1522955,,0.0992395
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Chemicals,EJ/yr,20.6131022,23.4353614,20.5048463,18.7393211,17.1419773,17.3512951,17.1950995,16.7826047,16.6329968,,14.9315681,,13.4964691,,12.1421934,,10.7375957
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Chemicals|Electricity,EJ/yr,1.6755298,1.9298101,2.3328051,2.9938109,3.722658,3.6474001,3.5126028,3.402009,3.3306241,,2.9825801,,2.6920092,,2.4331697,,1.9846676
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Chemicals|Gases,EJ/yr,6.2600118,6.786679,4.4098631,3.3188384,2.0956288,2.1748297,2.2862528,2.2879233,2.2828819,,2.0265926,,1.8335396,,1.5401167,,1.0347349
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,0.0636747,0.3257001,0.6972899,1.2709469,2.2727064,2.4670055,2.5056822,2.4719027,2.4909249,,2.2434687,,2.0317549,,1.8165981,,1.7734909
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Chemicals|Liquids,EJ/yr,11.8578663,13.0509332,12.7627016,10.9714646,8.9062295,8.9242266,8.7638916,8.5769837,8.501931,,7.6515286,,6.912721,,6.3360454,,5.9379896
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Chemicals|Solids,EJ/yr,0.7560192,1.3422391,0.3021867,0.1842603,0.1447544,0.1378332,0.1266702,0.0437862,0.0266351,,0.0273982,,0.0264443,,0.0162635,,0.0067126
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Electricity,EJ/yr,10.2393659,10.8518675,11.6410203,12.6030109,13.5426609,13.36128,13.030868,12.7046472,11.9762284,,10.8618368,,9.8374475,,9.0872896,,7.8106805
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Electricity|Share,%,20.55173161,21.84535974,27.73241936,33.111201,38.29763429,38.00105931,37.75062609,37.89223344,36.54303942,,37.7378377,,37.95691959,,38.59816908,,37.03625338
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Gases,EJ/yr,13.8112718,12.9023304,9.3109004,6.1609704,3.633914,3.5304304,3.575978,3.6378146,3.6068306,,2.8970147,,2.5321797,,2.1651366,,1.5604382
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Gases|Bioenergy,EJ/yr,0.6482804,0.6698283,0.316223,0.316223,0.3153063,0.3641845,0.4758148,0.4952376,0.5075085,,0.523592,,0.5732905,,0.6451315,,0.7116814
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Gases|Fossil,EJ/yr,13.1629915,12.2325021,8.9946772,5.8447474,3.3186027,3.166241,3.1001606,3.1425768,3.0993173,,2.3734154,,1.9383512,,1.5032396,,0.8432834
REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,OECD & EU (R5),Final Energy|Industry|Gases|Hydrogen synfuel,EJ/yr,0,0,0,0,0.0000049,0.0000048,0.0000024,0.0000002,0.0000048,,0.0000072,,0.0205379,,0.0167655,,0.0054733
